名称,面积,朝向,房型,租金
整租·家汇生活广场1室1厅南,52.50,南,1室1厅1卫,1400
整租·碧桂园东江月1室1厅北,52.50,南,1室1厅1卫,1100
整租·城市假日一期1室1厅东南,52.50,南,1室1厅1卫,1300
整租·碧桂园天誉3室2厅南,52.50,南,1室1厅1卫,2500
整租·万科金地·天空之城3室2厅东南,52.50,南,1室1厅1卫,3500
整租·星光城1室1厅南,52.50,南,1室1厅1卫,1200
整租·新鸿基珑汇3室2厅南/北,52.50,南,1室1厅1卫,2800
整租·碧桂园樾府3室2厅南,52.50,南,1室1厅1卫,3000
整租·松湖悦龙台2室2厅东南,52.50,南,1室1厅1卫,1500
整租·松湖碧桂园一期3室2厅南,52.50,南,1室1厅1卫,2500
整租·漾城2室1厅东南,52.50,南,1室1厅1卫,2800
整租·东泰花园风云汇1室0厅南,52.50,南,1室1厅1卫,300
整租·东骏豪苑2室2厅西北,52.50,南,1室1厅1卫,3000
整租·鼎峰尚境一期4室2厅南,52.50,南,1室1厅1卫,5500
整租·光大景湖春晓2室2厅西北,52.50,南,1室1厅1卫,2500
整租·花样年华1室1厅东南,52.50,南,1室1厅1卫,1300
整租·世纪城国际公馆四期香榭里3室2厅南,52.50,南,1室1厅1卫,4150
整租·海德琥珀臺4室2厅南,52.50,南,1室1厅1卫,6500
整租·学府1号1室1厅西北,52.50,南,1室1厅1卫,1300
整租·碧桂园中心1室1厅东,52.50,南,1室1厅1卫,2100
整租·寰宇汇金中心1室1厅东南,52.50,南,1室1厅1卫,2700
整租·双御思朗广场2室2厅西南,52.50,南,1室1厅1卫,2800
整租·新世界花园4室2厅东,52.50,南,1室1厅1卫,5000
整租·长虹百荟1室1厅南,52.50,南,1室1厅1卫,1300
整租·光大景湖时代城3室2厅东南,52.50,南,1室1厅1卫,4500
整租·三正瑞士公馆4室2厅东南,52.50,南,1室1厅1卫,3300
整租·中央财津1室1厅东南,52.50,南,1室1厅1卫,1500
整租·天鹅花园3室2厅东南,52.50,南,1室1厅1卫,1200
整租·碧桂园天麓山二期3室2厅西北,52.50,南,1室1厅1卫,1600
整租·中惠香樟半岛花园4室2厅东南,52.50,南,1室1厅1卫,2300
整租·卓越蔚蓝岸3室2厅南,98.00,南,3室2厅2卫,2300
整租·中熙香缇公馆3室2厅西北,98.00,南,3室2厅2卫,1900
整租·侨信云起4室2厅南,98.00,南,3室2厅2卫,5000
整租·东泰花园明华苑3室2厅东南,98.00,南,3室2厅2卫,2000
整租·虎门万科云城1室0厅南,98.00,南,3室2厅2卫,350
整租·绿地商业广场3室2厅南,98.00,南,3室2厅2卫,1800
整租·虎门万科云城1室0厅南,98.00,南,3室2厅2卫,350
整租·招商·保利依城大观3室2厅东南,98.00,南,3室2厅2卫,2200
整租·世纪银座3室2厅南/北,98.00,南,3室2厅2卫,3800
整租·保利时区3室2厅东南,98.00,南,3室2厅2卫,3500
整租·卓越蔚蓝岸3室1厅南,98.00,南,3室2厅2卫,1800
整租·光大景湖春晓3室2厅东南,98.00,南,3室2厅2卫,3200
整租·时代荟3室2厅南,98.00,南,3室2厅2卫,2000
整租·粤港花园3室2厅复式北,98.00,南,3室2厅2卫,2000
整租·碧桂园翡翠山4室2厅南,98.00,南,3室2厅2卫,2800
整租·寰宇汇金中心2室2厅东南,98.00,南,3室2厅2卫,2500
整租·碧桂园苹果2室1厅南/北,98.00,南,3室2厅2卫,1300
整租·湖景122室1厅复式西南,98.00,南,3室2厅2卫,1500
整租·沙田东港城3室2厅北,98.00,南,3室2厅2卫,1800
整租·虎门·君悦东方3室2厅南/西南,98.00,南,3室2厅2卫,3600
整租·碧桂园智慧家1室0厅东南,98.00,南,3室2厅2卫,1300
整租·东港华府3室2厅南,98.00,南,3室2厅2卫,2200
整租·时代天韵3室2厅南,98.00,南,3室2厅2卫,2600
整租·中惠香樟绿洲2室2厅南,98.00,南,3室2厅2卫,1700
整租·万科首铸东江之星1室0厅西南,98.00,南,3室2厅2卫,1300
整租·城市假日二期1室1厅东南,98.00,南,3室2厅2卫,1300
整租·家汇生活广场1室1厅东南,98.00,南,3室2厅2卫,1300
整租·太港城2室2厅东/西北,98.00,南,3室2厅2卫,1200
整租·东成花园1室1厅东北,98.00,南,3室2厅2卫,1000
整租·瑧山悦4室2厅东南,98.00,南,3室2厅2卫,15000
整租·万科中心1室0厅东南,32.00,东南,1室0厅1卫,1400
整租·骏隆君悦天城2室2厅南,32.00,东南,1室0厅1卫,2000
整租·中海松湖云锦3室2厅东南,32.00,东南,1室0厅1卫,3500
整租·星河传说迪纳公寓1室2厅东北,32.00,东南,1室0厅1卫,2600
整租·金地卓越松湖悦湾2室1厅复式南,32.00,东南,1室0厅1卫,1600
整租·卓越中寰2室1厅东,32.00,东南,1室0厅1卫,2200
整租·星河时代花园3室1厅东南,32.00,东南,1室0厅1卫,2500
整租·丽欣家园2室2厅南,32.00,东南,1室0厅1卫,2000
整租·金田花园2室2厅东南,32.00,东南,1室0厅1卫,1100
整租·汇景凯伦湾花园2室1厅南/北,32.00,东南,1室0厅1卫,1700
整租·信鸿澜岸3室2厅北,32.00,东南,1室0厅1卫,2000
整租·万科金域广场2室2厅南,32.00,东南,1室0厅1卫,1800
整租·东骏豪苑4室2厅南,32.00,东南,1室0厅1卫,3900
整租·保利生态城褐石小镇1室1厅西,32.00,东南,1室0厅1卫,1550
整租·新世纪领居C区3室2厅南,32.00,东南,1室0厅1卫,2300
整租·希尔顿广场2室2厅东,32.00,东南,1室0厅1卫,2400
整租·丰泰观山碧水凌峰4室2厅东南/南,32.00,东南,1室0厅1卫,3000
整租·中心广场2室2厅南,32.00,东南,1室0厅1卫,1300
整租·松湖碧桂园·天钻4室2厅西南,32.00,东南,1室0厅1卫,2500
整租·双御思朗广场3室2厅复式西南,32.00,东南,1室0厅1卫,3000
整租·南部湾万科城3室2厅东南,32.00,东南,1室0厅1卫,2700
整租·星光城1室1厅南,32.00,东南,1室0厅1卫,1100
整租·恒大华府1室1厅南,32.00,东南,1室0厅1卫,1500
整租·金地格林上院4室2厅东/西,32.00,东南,1室0厅1卫,3500
整租·沙田碧桂园滨江豪园3室2厅南/北,32.00,东南,1室0厅1卫,2500
整租·华美小区2室2厅南,32.00,东南,1室0厅1卫,1000
整租·华润置地中心·润府4室2厅东南/南,32.00,东南,1室0厅1卫,5888
整租·中信凯旋城3室2厅南,32.00,东南,1室0厅1卫,3300
整租·恒大华府1室1厅南,32.00,东南,1室0厅1卫,1300
整租·沃多夫风临公馆1室1厅东,32.00,东南,1室0厅1卫,3000
整租·卓越中寰1室1厅南,29.00,南,1室1厅1卫,1600
整租·碧桂园天麓山一期5室2厅东南,29.00,南,1室1厅1卫,16000
整租·万科时富金色家园4室2厅南,29.00,南,1室1厅1卫,2800
整租·万达公馆3室2厅南,29.00,南,1室1厅1卫,4000
整租·双御思朗广场3室2厅南,29.00,南,1室1厅1卫,3300
整租·阳光粤港2室2厅东南,29.00,南,1室1厅1卫,1700
整租·银月楼3室2厅南,29.00,南,1室1厅1卫,1900
整租·碧桂园十里江湾3室2厅南,29.00,南,1室1厅1卫,1800
整租·万达御湖公馆3室2厅东南,29.00,南,1室1厅1卫,2800
整租·南城名苑3室2厅东南,29.00,南,1室1厅1卫,3000
整租·富盈御荷4室2厅南,29.00,南,1室1厅1卫,3000
整租·万科金域广场2室2厅东南,29.00,南,1室1厅1卫,1600
整租·中惠香樟绿洲3室2厅南,29.00,南,1室1厅1卫,2300
整租·碧水天源4室2厅东北,29.00,南,1室1厅1卫,5000
整租·保利松湖和府3室2厅南,29.00,南,1室1厅1卫,2300
整租·和光尘樾3室2厅南,29.00,南,1室1厅1卫,2500
整租·碧桂园莞佳·云麓半山2室2厅东南,29.00,南,1室1厅1卫,1600
整租·新世纪宜居2室2厅南,29.00,南,1室1厅1卫,2200
整租·凤岗四季花城3室2厅东南,29.00,南,1室1厅1卫,3300
整租·和昌·众筑中央松湖2室2厅西南,29.00,南,1室1厅1卫,1500
整租·华润置地中心·润府4室2厅南,29.00,南,1室1厅1卫,6500
整租·南部湾万科城3室2厅东南,29.00,南,1室1厅1卫,2800
整租·健逸天地2室1厅北,29.00,南,1室1厅1卫,3000
整租·碧桂园天誉3室2厅南,29.00,南,1室1厅1卫,2300
整租·君悦20461室1厅东,29.00,南,1室1厅1卫,1500
整租·葡萄庄园3室2厅南,29.00,南,1室1厅1卫,3500
整租·万科中心1室0厅东南,29.00,南,1室1厅1卫,1400
整租·卓越中寰1室0厅LOFT东南,29.00,南,1室1厅1卫,1500
整租·万科运河东1号1室0厅西南,29.00,南,1室1厅1卫,1200
整租·安联尚璟3室2厅东南,29.00,南,1室1厅1卫,2000
整租·万科花园1室0厅南,12.50,南,1室0厅0卫,350
整租·万科紫台4室2厅南,12.50,南,1室0厅0卫,5500
整租·理想07692室1厅南,12.50,南,1室0厅0卫,1300
整租·中惠沁林山庄4室2厅南,12.50,南,1室0厅0卫,3300
整租·碧桂园十里江湾3室2厅东南,12.50,南,1室0厅0卫,1800
整租·恒大华府1室1厅东南,12.50,南,1室0厅0卫,1200
整租·卓越时代广场2室2厅南,12.50,南,1室0厅0卫,2800
整租·保利百合花园3室2厅南/北,12.50,南,1室0厅0卫,2500
整租·三正世纪新城4室2厅南,12.50,南,1室0厅0卫,3500
整租·金地·艺境水岸3室2厅南,12.50,南,1室0厅0卫,2600
整租·新鸿基珑汇3室2厅西南,12.50,南,1室0厅0卫,2700
整租·中惠新城4室2厅南,12.50,南,1室0厅0卫,4000
整租·阳光国际商城1室1厅南,12.50,南,1室0厅0卫,2300
整租·香港街1室0厅西,12.50,南,1室0厅0卫,1200
整租·碧桂园天誉3室2厅南,12.50,南,1室0厅0卫,3000
整租·湾ONE2室2厅东南,12.50,南,1室0厅0卫,2400
整租·锦绣山河四期6室2厅东北,12.50,南,1室0厅0卫,20000
整租·盈锋丽骏豪庭3室2厅东南,12.50,南,1室0厅0卫,2500
整租·万科金域国际3室2厅东北,12.50,南,1室0厅0卫,2300
整租·万科朗润园二期3室2厅东南,12.50,南,1室0厅0卫,2000
整租·万科中天城市花园3室2厅南,12.50,南,1室0厅0卫,3200
整租·卓越中寰3室2厅东南,12.50,南,1室0厅0卫,2500
整租·常乐广场2室2厅东南,12.50,南,1室0厅0卫,1600
整租·翠景湾3室2厅东南,12.50,南,1室0厅0卫,2450
整租·万科首铸东江之星1室1厅东南,12.50,南,1室0厅0卫,1600
整租·祥利花园4室2厅南,12.50,南,1室0厅0卫,2800
整租·虎门印象3室2厅南,12.50,南,1室0厅0卫,2700
整租·中信新天地3室2厅东南,12.50,南,1室0厅0卫,2400
整租·黄旗印象1室1厅南,12.50,南,1室0厅0卫,1900
整租·塘厦东港城2室2厅西南,12.50,南,1室0厅0卫,1600
整租·嘉辉豪庭3室2厅南,117.00,南,3室2厅2卫,2000
整租·骏隆君悦天城2室2厅北,117.00,南,3室2厅2卫,2200
整租·虎门客天下4室2厅南/北,117.00,南,3室2厅2卫,4000
整租·中央公馆海德堡2室2厅南,117.00,南,3室2厅2卫,2000
整租·碧桂园苹果2室1厅南/北,117.00,南,3室2厅2卫,2500
整租·万科城市之光3室2厅南,117.00,南,3室2厅2卫,3500
整租·隆福花园3室2厅南,117.00,南,3室2厅2卫,3500
整租·万科中心1室1厅东南,117.00,南,3室2厅2卫,1100
整租·天利中央花园2室1厅东南/南,117.00,南,3室2厅2卫,2500
整租·山水江南花园3室2厅东南,117.00,南,3室2厅2卫,2200
整租·万科金域华府二期2室2厅西南,117.00,南,3室2厅2卫,2800
整租·宏业花园2室2厅南,117.00,南,3室2厅2卫,1300
整租·虎门·君悦东方3室2厅南,117.00,南,3室2厅2卫,3600
整租·卓越中寰3室1厅东,117.00,南,3室2厅2卫,2800
整租·融创公园首府3室2厅西南,117.00,南,3室2厅2卫,1800
整租·星城翠珑湾四期2室2厅复式西,117.00,南,3室2厅2卫,2600
整租·永江臻萃园2室2厅南,117.00,南,3室2厅2卫,2400
整租·万科中心1室0厅西南,117.00,南,3室2厅2卫,10000
整租·阳光城MODO2室1厅东南,117.00,南,3室2厅2卫,2000
整租·碧桂园天麓山一期1室1厅南,117.00,南,3室2厅2卫,1200
整租·鼎峰尚境北园4室2厅北,117.00,南,3室2厅2卫,5000
整租·丰泰东海城堡3室2厅东,117.00,南,3室2厅2卫,2200
整租·世城商业中心珑寓2室1厅南,117.00,南,3室2厅2卫,2500
整租·新中银·金色华庭2室2厅西南,117.00,南,3室2厅2卫,3000
整租·城市假日二期2室1厅复式东南,117.00,南,3室2厅2卫,1500
整租·家汇生活广场1室0厅北,117.00,南,3室2厅2卫,1500
整租·理想07691室1厅南,117.00,南,3室2厅2卫,1400
整租·嘉宏松湖里的鱼2室2厅南,117.00,南,3室2厅2卫,2800
整租·恒大御景3室1厅南,117.00,南,3室2厅2卫,3300
整租·天骄峰景B区3室2厅复式东南,117.00,南,3室2厅2卫,4800
整租·光大景湖湾畔4室2厅错层东南,158.00,南,4室2厅2卫,4000
整租·光大地王广场1室0厅西北,158.00,南,4室2厅2卫,3500
整租·锦龙又一城13室2厅南,158.00,南,4室2厅2卫,3000
整租·友和大厦2室2厅东南,158.00,南,4室2厅2卫,1350
整租·菊香苑3室2厅南,158.00,南,4室2厅2卫,2800
整租·碧桂园ParkRoyal1室1厅北,158.00,南,4室2厅2卫,2000
整租·寰宇汇金中心1室1厅东南,158.00,南,4室2厅2卫,2600
整租·美的招商东樾2室2厅北,158.00,南,4室2厅2卫,1600
整租·美的招商东樾2室1厅南,158.00,南,4室2厅2卫,1700
整租·万科松湖传奇3室2厅东北,158.00,南,4室2厅2卫,2200
整租·璀璨时代3室2厅东,158.00,南,4室2厅2卫,3200
整租·盛和雅居3室2厅南/北,158.00,南,4室2厅2卫,2800
整租·碧桂园柏丽湾3室2厅南,158.00,南,4室2厅2卫,1800
整租·名门世家1室1厅南,158.00,南,4室2厅2卫,2800
整租·万达华府2室1厅南,158.00,南,4室2厅2卫,1800
整租·振业松湖雅苑3室2厅东南,158.00,南,4室2厅2卫,1800
整租·城市假日二期1室1厅南,158.00,南,4室2厅2卫,1300
整租·花园中心3室2厅东南,158.00,南,4室2厅2卫,1800
整租·德基广场天悦3室1厅南,158.00,南,4室2厅2卫,3100
整租·融创松湖澜园3室2厅南,158.00,南,4室2厅2卫,1800
整租·新世纪领居B区2室2厅南,158.00,南,4室2厅2卫,2500
整租·金地湖山大境二期3室2厅南,158.00,南,4室2厅2卫,2500
整租·金地·艺境水岸3室2厅东南/西南,158.00,南,4室2厅2卫,2100
整租·双御思朗广场2室2厅东南,158.00,南,4室2厅2卫,2500
整租·万科首铸东江之星1室1厅南,158.00,南,4室2厅2卫,1550
整租·中泰峰境3室2厅北,158.00,南,4室2厅2卫,2000
整租·万象府1室0厅东南,158.00,南,4室2厅2卫,550
整租·瀚柏·青柠时代1室1厅北,158.00,南,4室2厅2卫,1500
整租·德洲城一期3室2厅南,158.00,南,4室2厅2卫,1800
整租·中惠香樟绿洲2室2厅南,158.00,南,4室2厅2卫,2000
整租·东田IBOX1室1厅东南,38.00,东,1室1厅1卫,1600
整租·万科金域国际1室0厅南,38.00,东,1室1厅1卫,600
整租·江滨花园五期2室2厅南,38.00,东,1室1厅1卫,1100
整租·美的招商东樾3室2厅LOFT东南/南,38.00,东,1室1厅1卫,2200
整租·东城中心3室2厅东南,38.00,东,1室1厅1卫,2300
整租·尚峰温莎堡2室1厅东南,38.00,东,1室1厅1卫,1700
整租·绿地商业广场1室1厅北,38.00,东,1室1厅1卫,800
整租·金升国际1室1厅南,38.00,东,1室1厅1卫,1300
整租·步步高小区3室1厅南,38.00,东,1室1厅1卫,1200
整租·珠江万科城3室2厅南,38.00,东,1室1厅1卫,1400
整租·星河传说旗峰天下紫荆苑3室2厅南,38.00,东,1室1厅1卫,5500
整租·新世纪领居D区2室2厅东南,38.00,东,1室1厅1卫,1800
整租·首创禧瑞阅府3室2厅西南,38.00,东,1室1厅1卫,2200
整租·碧桂园常平首府3室2厅南,38.00,东,1室1厅1卫,3200
整租·万科首铸.翡翠东望3室2厅南,38.00,东,1室1厅1卫,3700
整租·珠江观澜御景4室2厅南,38.00,东,1室1厅1卫,4300
整租·永发楼3室2厅南,38.00,东,1室1厅1卫,1700
整租·万科金悦香树3室2厅南,38.00,东,1室1厅1卫,3000
整租·创业小区2室2厅东南,38.00,东,1室1厅1卫,2000
整租·万科运河东1号1室0厅北,38.00,东,1室1厅1卫,1200
整租·地标广场1室1厅东,38.00,东,1室1厅1卫,2300
整租·合正上东国际3室2厅南,38.00,东,1室1厅1卫,2500
整租·万科金域广场2室2厅复式南,38.00,东,1室1厅1卫,1600
整租·龙城国际1室1厅南,38.00,东,1室1厅1卫,1600
整租·万科翡丽山4室2厅东南,38.00,东,1室1厅1卫,5000
整租·锦绣山河二期4室2厅南,38.00,东,1室1厅1卫,6000
整租·卓越金茂浅水湾3室2厅东南,38.00,东,1室1厅1卫,2200
整租·万科金地·天空之城3室2厅南,38.00,东,1室1厅1卫,3500
整租·万科城市高尔夫花园5室2厅南,38.00,东,1室1厅1卫,4800
整租·保利首铸天际4室2厅南,38.00,东,1室1厅1卫,5000
整租·豪屋花园3室1厅南/北,76.50,南,3室1厅1卫,1000
整租·时代倾城3室2厅南,76.50,南,3室1厅1卫,2600
整租·东骏豪苑3室2厅东南,76.50,南,3室1厅1卫,3500
整租·沙田碧桂园滨江豪园4室2厅东,76.50,南,3室1厅1卫,3000
整租·虎门一号2室1厅东/南,76.50,南,3室1厅1卫,1600
整租·融创松湖澜园3室2厅南,76.50,南,3室1厅1卫,1600
整租·新世纪颐和居3室2厅北,76.50,南,3室1厅1卫,1500
整租·万科首铸东江之星1室0厅东南,76.50,南,3室1厅1卫,550
整租·竹洲豪苑3室2厅南,76.50,南,3室1厅1卫,1800
整租·东海阳光1室1厅南,76.50,南,3室1厅1卫,2400
整租·长虹百荟1室1厅北,76.50,南,3室1厅1卫,1300
整租·北大资源御城3室2厅南,76.50,南,3室1厅1卫,3000
整租·星河璟悦公馆3室2厅南,76.50,南,3室1厅1卫,2200
整租·保利林语花园3室2厅南,76.50,南,3室1厅1卫,2300
整租·万科棠樾三期怀山馆5室2厅东南,76.50,南,3室1厅1卫,12000
整租·碧桂园苹果2室1厅南,76.50,南,3室1厅1卫,1300
整租·碧桂园苹果2室1厅南/北,76.50,南,3室1厅1卫,1300
整租·光大景湖春天3室2厅南,76.50,南,3室1厅1卫,3600
整租·碧桂园·万象松湖1室0厅东南,76.50,南,3室1厅1卫,4000
整租·东成花园1室1厅西南,76.50,南,3室1厅1卫,1200
整租·腾龙领寓2室1厅南,76.50,南,3室1厅1卫,2300
整租·富盈御荷3室2厅南,76.50,南,3室1厅1卫,2200
整租·保利珑远国际广场1室1厅南,76.50,南,3室1厅1卫,1800
整租·中信凯旋国际1室0厅南,76.50,南,3室1厅1卫,500
整租·东城万达广场1室0厅南,76.50,南,3室1厅1卫,2300
整租·金地格林上院3室2厅南,76.50,南,3室1厅1卫,2000
整租·凯晟景园3室2厅南,76.50,南,3室1厅1卫,4300
整租·中泰峰境4室2厅南,76.50,南,3室1厅1卫,3000
整租·怡丰都市广场3室2厅南,76.50,南,3室1厅1卫,3000
整租·约克时代1室1厅南,76.50,南,3室1厅1卫,1500
整租·水榭兰亭3室2厅东南,88.00,东南,3室2厅2卫,2200
整租·碧桂园翡翠山二期3室2厅西,88.00,东南,3室2厅2卫,1600
整租·理想07691室1厅东南,88.00,东南,3室2厅2卫,1000
整租·虎门万科云城4室2厅东南/南,88.00,东南,3室2厅2卫,5500
整租·金地湖山大境二期4室2厅南,88.00,东南,3室2厅2卫,4100
整租·假日豪庭1室1厅南,88.00,东南,3室2厅2卫,1200
整租·松湖碧桂园三期3室2厅南,88.00,东南,3室2厅2卫,2500
整租·东实旗云花园3室2厅南,88.00,东南,3室2厅2卫,3000
整租·碧桂园·万象松湖4室2厅复式东,88.00,东南,3室2厅2卫,2800
整租·碧桂园苹果2室1厅南,88.00,东南,3室2厅2卫,1200
整租·万科运河东1号2室2厅南,88.00,东南,3室2厅2卫,2400
整租·金地琥悦3室2厅东南,88.00,东南,3室2厅2卫,1500
整租·寰宇汇金中心2室1厅东南,88.00,东南,3室2厅2卫,3000
整租·绿地大都会3室2厅东南,88.00,东南,3室2厅2卫,2800
整租·石竹山水园5室2厅西南,88.00,东南,3室2厅2卫,4500
